Year,Month,wellAPI,boreID,compSubId,BHP,Qo,Qw,Qg,Qs,CompL,FlowDays,Pressure,Status
2017,1,2ECFC837AC,00,00,14.7,16.214513,439.321277,14.125865,0,60.69554,31,0,1
2017,2,2ECFC837AC,00,00,14.7,16.213549,447.491878,14.125865,0,60.69554,28,0,1
2017,3,2ECFC837AC,00,00,14.7,17.435953,463.07829,14.125865,0,60.69554,31,0,1
2017,4,2ECFC837AC,00,00,0,17.393412,444.417607,13.184141,0,60.69554,27.99999,0,1
2017,5,2ECFC837AC,00,00,0,18.439481,465.727114,14.125865,0,60.69554,31,0,1
2017,6,2ECFC837AC,00,00,14.7,18.034553,468.107747,13.655003,0,60.69554,28.99998,0,1
2017,7,2ECFC837AC,00,00,14.7,20.323786,494.069375,14.125865,0,60.69554,31,0,1
2017,8,2ECFC837AC,00,00,0,21.385343,492.658235,14.125865,0,60.69554,31,0,1
2017,9,2ECFC837AC,00,00,14.7,21.007534,487.640535,14.125865,0,60.69554,30,0,1
2017,10,2ECFC837AC,00,00,0,20.086193,486.129009,14.125865,0,60.69554,31,0,1
2017,11,2ECFC837AC,00,00,14.7,19.585829,450.415784,13.655003,0,60.69554,28.99998,0,1
2017,12,2ECFC837AC,00,00,14.7,20.122106,455.393563,14.125865,0,60.69554,31,0,1
2018,1,2ECFC837AC,00,00,0,19.982716,475.619763,14.125865,0,60.69554,31,0,1
2018,2,2ECFC837AC,00,00,0,18.944898,467.331059,13.621369,0,60.69554,26.99998,0,1
2018,3,2ECFC837AC,00,00,14.7,18.614988,458.881568,13.670192,0,60.69554,29.999971,0,1
2018,4,2ECFC837AC,00,00,0,18.635859,461.821505,13.763302,0,60.69554,28.99998,0,1
2018,5,2ECFC837AC,00,00,14.7,18.820725,466.223601,14.089412,0,60.69554,31,0,1
2018,6,2ECFC837AC,00,00,0,19.333607,458.903878,13.951646,0,60.69554,30,0,1
2018,7,2ECFC837AC,00,00,14.7,18.347163,447.641279,13.433242,0,60.69554,28.999973,0,1
2018,8,2ECFC837AC,00,00,14.7,17.499663,405.969065,12.6267,0,60.69554,27.999975,0,1
2018,9,2ECFC837AC,00,00,0,18.375251,471.974935,12.713278,0,60.69554,27,0,1
2018,10,2ECFC837AC,00,00,0,19.525183,551.374394,13.328437,0,60.69554,28.999973,0,1
2018,11,2ECFC837AC,00,00,0,20.230533,588.113485,13.768009,0,60.69554,28.99998,0,1
2018,12,2ECFC837AC,00,00,0,19.772514,589.154013,13.879801,0,60.69554,29.999971,0,1
2005,1,2ECFC83806,00,00,14.7,35.870158,497.147813,14.13306,0,109.90814,29.999971,0,1
2005,2,2ECFC83806,00,00,14.7,30.038319,491.251675,14.054394,0,109.90814,26.99998,0,1
2005,3,2ECFC83806,00,00,14.7,27.959205,496.431209,13.953722,0,109.90814,31,0,1
2005,4,2ECFC83806,00,00,14.7,35.384355,486.534886,14.190609,0,109.90814,30,0,1
2005,5,2ECFC83806,00,00,14.7,21.996062,504.652509,14.114148,0,109.90814,29.999971,0,1
2005,6,2ECFC83806,00,00,14.7,37.409673,484.390767,14.485506,0,109.90814,28.99998,0,1
2005,7,2ECFC83806,00,00,14.7,35.973637,473.968427,14.17383,0,109.90814,31,0,1
2005,8,2ECFC83806,00,00,14.7,31.315121,495.929262,14.352771,0,109.90814,31,0,1
2005,9,2ECFC83806,00,00,0,20.330752,493.656051,14.268595,0,109.90814,30,0,1
2005,10,2ECFC83806,00,00,14.7,19.804774,482.342104,0,0,109.90814,31,0,1
2005,11,2ECFC83806,00,00,0,21.850787,491.954875,0,0,109.90814,30,0,1
2005,12,2ECFC83806,00,00,0,53.250314,450.091953,14.237071,0,109.90814,31,0,1
2006,1,2ECFC83806,00,00,0,49.328315,465.456927,14.202979,0,109.90814,31,0,1
2006,2,2ECFC83806,00,00,0,47.609344,505.928635,14.256361,0,109.90814,28,0,1
2006,3,2ECFC83806,00,00,0,46.250367,487.503877,14.036578,0,109.90814,31,0,1
2006,4,2ECFC83806,00,00,0,49.86978,475.009656,13.999909,0,109.90814,30,0,1
2006,5,2ECFC83806,00,00,0,59.525919,444.204163,14.374771,0,109.90814,29.999971,0,1
2006,6,2ECFC83806,00,00,0,55.180473,447.786371,14.244392,0,109.90814,30,0,1
2006,7,2ECFC83806,00,00,0,53.781904,448.60435,14.210031,0,109.90814,31,0,1
2006,8,2ECFC83806,00,00,14.7,43.215028,454.07096,14.065769,0,109.90814,31,0,1
2006,9,2ECFC83806,00,00,14.7,42.930027,479.806187,14.178491,0,109.90814,30,0,1
2006,10,2ECFC83806,00,00,14.7,41.49852,434.138358,14.338278,0,109.90814,29.999971,0,1
2006,11,2ECFC83806,00,00,14.7,38.587964,406.75509,14.206915,0,109.90814,28.99998,0,1
2006,12,2ECFC83806,00,00,14.7,39.751578,440.422235,14.170709,0,109.90814,31,0,1
2007,1,2ECFC83806,00,00,0,42.403441,423.401518,14.213599,0,109.90814,31,0,1
2007,2,2ECFC83806,00,00,14.7,36.440444,403.986292,14.110209,0,109.90814,28,0,1
2007,3,2ECFC83806,00,00,14.7,32.976847,396.990509,14.242412,0,109.90814,31,0,1
2007,4,2ECFC83806,00,00,14.7,34.199775,398.997373,14.223525,0,109.90814,30,0,1
2007,5,2ECFC83806,00,00,14.7,34.478285,374.791731,14.339356,0,109.90814,31,0,1
2007,6,2ECFC83806,00,00,14.7,34.032048,397.670766,14.153768,0,109.90814,30,0,1
2007,7,2ECFC83806,00,00,14.7,28.709924,401.93894,14.328386,0,109.90814,31,0,1
2007,8,2ECFC83806,00,00,14.7,25.394587,406.948265,0,0,109.90814,31,0,1
2007,9,2ECFC83806,00,00,0,26.781997,429.134771,0,0,109.90814,30,0,1
2007,10,2ECFC83806,00,00,14.7,26.879793,413.823791,14.038969,0,109.90814,31,0,1
2007,11,2ECFC83806,00,00,14.7,26.098503,378.428319,13.955458,0,109.90814,30,0,1
2007,12,2ECFC83806,00,00,0,26.518636,350.292688,0,0,109.90814,31,0,1
2008,1,2ECFC83806,00,00,14.7,25.114589,439.183332,0,0,109.90814,31,0,1
2008,2,2ECFC83806,00,00,0,23.337351,411.241973,0,0,109.90814,26.999986,0,1
2008,3,2ECFC83806,00,00,0,24.97662,429.725938,14.382911,0,109.90814,29.999971,0,1
2008,4,2ECFC83806,00,00,14.7,11.395033,167.327061,0,0,109.90814,12.99999,0,1
2008,5,2ECFC83806,00,00,14.7,24.834591,424.098415,0,0,109.90814,27.999975,0,1
2008,6,2ECFC83806,00,00,14.7,28.767478,519.09317,0,0,109.90814,30,0,1
2008,7,2ECFC83806,00,00,14.7,30.45078,524.499138,13.956615,0,109.90814,31,0,1
2008,8,2ECFC83806,00,00,14.7,27.985582,529.238453,13.966885,0,109.90814,31,0,1
2008,9,2ECFC83806,00,00,14.7,25.461137,538.503052,14.295376,0,109.90814,30,0,1
2008,10,2ECFC83806,00,00,14.7,28.762678,517.728183,14.354714,0,109.90814,31,0,1
2008,11,2ECFC83806,00,00,14.7,26.511535,527.14797,13.846633,0,109.90814,30,0,1
2008,12,2ECFC83806,00,00,14.7,24.958359,533.084939,14.372396,0,109.90814,31,0,1
2009,1,2ECFC83806,00,00,14.7,25.214009,532.080238,14.519613,0,109.90814,31,0,1
2009,2,2ECFC83806,00,00,14.7,25.835381,514.247107,13.814759,0,109.90814,28,0,1
2009,3,2ECFC83806,00,00,14.7,27.427615,510.763128,13.688418,0,109.90814,31,0,1
2009,4,2ECFC83806,00,00,14.7,30.191071,531.488668,14.125865,0,109.90814,30,0,1
2009,5,2ECFC83806,00,00,14.7,28.573983,563.224942,14.260541,0,109.90814,31,0,1
2009,6,2ECFC83806,00,00,14.7,27.257925,566.711287,14.236462,0,109.90814,30,0,1
2009,7,2ECFC83806,00,00,14.7,27.111096,538.438969,14.159775,0,109.90814,31,0,1
2009,8,2ECFC83806,00,00,14.7,26.721534,525.109198,13.956313,0,109.90814,29.999971,0,1
2009,9,2ECFC83806,00,00,14.7,27.167771,559.150645,14.189377,0,109.90814,30,0,1
2009,10,2ECFC83806,00,00,14.7,27.535149,531.122456,13.742087,0,109.90814,31,0,1
2009,11,2ECFC83806,00,00,14.7,27.322919,528.450108,13.946082,0,109.90814,30,0,1
2009,12,2ECFC83806,00,00,14.7,26.656606,507.715356,13.922402,0,109.90814,29.999971,0,1
2010,1,2ECFC83806,00,00,14.7,26.958923,520.369914,14.080298,0,109.90814,31,0,1
2010,2,2ECFC83806,00,00,14.7,23.209386,502.225337,14.479012,0,109.90814,28,0,1
2010,3,2ECFC83806,00,00,14.7,23.209387,513.830011,14.479012,0,109.90814,31,0,1
2010,4,2ECFC83806,00,00,14.7,19.433406,504.014783,14.078779,0,109.90814,30,0,1
2010,5,2ECFC83806,00,00,0,18.240439,498.781667,0,0,109.90814,31,0,1
2010,6,2ECFC83806,00,00,14.7,12.875234,328.011908,0,0,109.90814,19.99998,0,1
2010,7,2ECFC83806,00,00,14.7,19.85347,523.235009,0,0,109.90814,31,0,1
2010,8,2ECFC83806,00,00,14.7,21.906788,538.906992,14.056863,0,109.90814,31,0,1
2010,9,2ECFC83806,00,00,0,23.320506,517.463125,14.155135,0,109.90814,28.99998,0,1
2010,10,2ECFC83806,00,00,14.7,24.530246,538.407441,14.125865,0,109.90814,31,0,1
2010,11,2ECFC83806,00,00,14.7,24.1885,548.060474,14.295623,0,109.90814,30,0,1
2010,12,2ECFC83806,00,00,14.7,23.785614,493.238502,14.057514,0,109.90814,31,0,1
2011,1,2ECFC83806,00,00,0,23.580688,484.024644,13.936401,0,109.90814,31,0,1
2011,2,2ECFC83806,00,00,14.7,21.08433,500.912574,14.349066,0,109.90814,26.99998,0,1
2011,3,2ECFC83806,00,00,14.7,24.177205,503.903858,14.288948,0,109.90814,31,0,1
2011,4,2ECFC83806,00,00,14.7,23.918038,513.608394,14.135778,0,109.90814,27.99999,0,1
2011,5,2ECFC83806,00,00,14.7,25.629947,521.569432,14.390155,0,109.90814,31,0,1
2011,6,2ECFC83806,00,00,14.7,25.939162,547.192798,13.870255,0,109.90814,30,0,1
2011,7,2ECFC83806,00,00,14.7,26.122986,573.461759,0,0,109.90814,31,0,1
2011,8,2ECFC83806,00,00,0,26.384724,526.467285,13.780401,0,109.90814,31,0,1
2011,9,2ECFC83806,00,00,14.7,25.807077,596.709965,14.136201,0,109.90814,28.99998,0,1
2011,10,2ECFC83806,00,00,14.7,26.214291,570.472896,14.017371,0,109.90814,31,0,1
2011,11,2ECFC83806,00,00,14.7,26.595399,452.740297,13.890434,0,109.90814,28.99998,0,1
2011,12,2ECFC83806,00,00,14.7,27.046169,442.802385,14.125865,0,109.90814,31,0,1
2012,1,2ECFC83806,00,00,14.7,27.559498,428.703302,13.754238,0,109.90814,31,0,1
2012,2,2ECFC83806,00,00,0,26.69047,482.290572,13.940088,0,109.90814,27.999993,0,1
2012,3,2ECFC83806,00,00,14.7,22.957794,480.20052,14.322058,0,109.90814,31,0,1
2012,4,2ECFC83806,00,00,14.7,21.754344,458.084331,13.959045,0,109.90814,30,0,1
2012,5,2ECFC83806,00,00,0,21.411719,453.424645,14.143288,0,109.90814,29.999971,0,1
2012,6,2ECFC83806,00,00,14.7,21.536298,461.492084,13.819131,0,109.90814,30,0,1
2012,7,2ECFC83806,00,00,14.7,22.006208,462.759114,14.120658,0,109.90814,29.999971,0,1
2012,8,2ECFC83806,00,00,14.7,22.568232,492.632245,14.48129,0,109.90814,31,0,1
2012,9,2ECFC83806,00,00,14.7,22.345586,487.772221,14.338426,0,109.90814,30,0,1
2012,10,2ECFC83806,00,00,14.7,21.789107,461.306534,13.981352,0,109.90814,31,0,1
2012,11,2ECFC83806,00,00,14.7,21.678867,457.114395,13.910614,0,109.90814,30,0,1
2012,12,2ECFC83806,00,00,0,22.263886,496.802721,14.286002,0,109.90814,31,0,1
2013,1,2ECFC83806,00,00,14.7,20.89839,480.66297,14.222523,0,109.90814,29.999971,0,1
2013,2,2ECFC83806,00,00,14.7,21.567297,481.258849,13.839023,0,109.90814,28,0,1
2013,3,2ECFC83806,00,00,14.7,21.76476,479.446563,13.965729,0,109.90814,31,0,1
2013,4,2ECFC83806,00,00,14.7,20.643145,474.792328,14.487841,0,109.90814,28.99998,0,1
2013,5,2ECFC83806,00,00,14.7,20.750275,471.420312,14.563027,0,109.90814,31,0,1
2013,6,2ECFC83806,00,00,14.7,20.926187,480.668166,14.24144,0,109.90814,30,0,1
2013,7,2ECFC83806,00,00,0,21.306212,454.323646,14.073597,0,109.90814,31,0,1
2013,8,2ECFC83806,00,00,14.7,21.565921,459.04603,13.83814,0,109.90814,31,0,1
2013,9,2ECFC83806,00,00,14.7,21.932555,487.529378,14.073398,0,109.90814,30,0,1
2013,10,2ECFC83806,00,00,14.7,21.707948,486.258055,13.929275,0,109.90814,31,0,1
2013,11,2ECFC83806,00,00,14.7,22.20092,497.300631,14.245598,0,109.90814,30,0,1
2013,12,2ECFC83806,00,00,14.7,22.253742,499.755458,14.279492,0,109.90814,31,0,1
2014,1,2ECFC83806,00,00,14.7,22.811708,524.017523,14.637521,0,109.90814,31,0,1
2014,2,2ECFC83806,00,00,14.7,22.225481,528.96645,14.261358,0,109.90814,28,0,1
2014,3,2ECFC83806,00,00,14.7,22.302437,537.170123,14.310738,0,109.90814,31,0,1
2014,4,2ECFC83806,00,00,14.7,16.181576,438.14729,13.977362,0,109.90814,28.99998,0,1
2014,5,2ECFC83806,00,00,0,14.190616,415.846725,13.856424,0,109.90814,31,0,1
2014,6,2ECFC83806,00,00,14.7,13.768387,419.935795,14.055236,0,109.90814,30,0,1
2014,7,2ECFC83806,00,00,14.7,14.158152,392.73482,13.824725,0,109.90814,31,0,1
2014,8,2ECFC83806,00,00,0,14.361049,410.850881,14.022843,0,109.90814,31,0,1
2014,9,2ECFC83806,00,00,14.7,13.950791,448.327696,14.24144,0,109.90814,30,0,1
2014,10,2ECFC83806,00,00,14.7,13.705692,427.991358,13.991235,0,109.90814,31,0,1
2014,11,2ECFC83806,00,00,0,15.374384,487.675456,13.811329,0,109.90814,30,0,1
2014,12,2ECFC83806,00,00,14.7,16.501612,526.147546,14.253804,0,109.90814,31,0,1
2015,1,2ECFC83806,00,00,14.7,14.095254,411.213711,13.763308,0,109.90814,24.999981,0,1
2015,2,2ECFC83806,00,00,14.7,9.991807,272.717559,0,0,109.90814,14.999992,0,1
2015,3,2ECFC83806,00,00,14.7,15.174666,521.216777,14.817299,0,109.90814,29.999971,0,1
2015,4,2ECFC83806,00,00,14.7,16.215121,464.001947,14.006339,0,109.90814,28.99998,0,1
2015,5,2ECFC83806,00,00,14.7,15.572344,433.030939,13.451119,0,109.90814,31,0,1
2015,6,2ECFC83806,00,00,0,15.168917,445.174746,0,0,109.90814,28.99998,0,1
2015,7,2ECFC83806,00,00,0,15.061044,464.27303,14.706353,0,109.90814,31,0,1
2015,8,2ECFC83806,00,00,14.7,14.835827,443.139729,14.486441,0,109.90814,31,0,1
2015,9,2ECFC83806,00,00,0,15.020058,459.74439,14.666333,0,109.90814,28.99998,0,1
2015,10,2ECFC83806,00,00,0,15.483069,437.241867,13.908965,0,109.90814,31,0,1
2015,11,2ECFC83806,00,00,0,15.460345,448.349996,13.888551,0,109.90814,30,0,1
2015,12,2ECFC83806,00,00,14.7,15.487127,449.126685,13.91261,0,109.90814,31,0,1
2016,1,2ECFC83806,00,00,14.7,14.866262,471.512313,14.516159,0,109.90814,31,0,1
2016,2,2ECFC83806,00,00,14.7,14.896214,483.005095,14.125865,0,109.90814,29,0,1
2016,3,2ECFC83806,00,00,14.7,15.350172,536.218183,14.125865,0,109.90814,31,0,1
2016,4,2ECFC83806,00,00,0,16.472375,486.864569,14.125865,0,109.90814,30,0,1
2016,5,2ECFC83806,00,00,0,16.027036,490.477096,14.125865,0,109.90814,31,0,1
2016,6,2ECFC83806,00,00,14.7,16.471116,489.346958,14.125865,0,109.90814,30,0,1
2016,7,2ECFC83806,00,00,14.7,15.242027,477.671036,13.214519,0,109.90814,28.999973,0,1
2016,8,2ECFC83806,00,00,0,15.089449,474.518232,13.670192,0,109.90814,29.999971,0,1
2016,9,2ECFC83806,00,00,14.7,16.397525,483.209562,14.125865,0,109.90814,30,0,1
2016,10,2ECFC83806,00,00,14.7,16.982478,485.572063,14.125865,0,109.90814,31,0,1
2016,11,2ECFC83806,00,00,14.7,17.831182,466.877888,0,0,109.90814,30,0,1
2016,12,2ECFC83806,00,00,14.7,18.179367,461.671804,0,0,109.90814,31,0,1
2017,1,2ECFC83806,00,00,14.7,17.827747,457.948841,14.125865,0,109.90814,31,0,1
2017,2,2ECFC83806,00,00,14.7,17.243055,448.40279,14.125865,0,109.90814,28,0,1
2017,3,2ECFC83806,00,00,0,17.410184,436.661717,14.125865,0,109.90814,31,0,1
2017,4,2ECFC83806,00,00,14.7,17.611459,428.772766,14.125865,0,109.90814,30,0,1
2017,5,2ECFC83806,00,00,14.7,13.884647,334.756901,0,0,109.90814,23.999983,0,1
2017,10,2ECFC83806,00,00,14.7,13.652938,358.644774,0,0,109.90814,24.999981,0,1
2017,11,2ECFC83806,00,00,14.7,16.878906,562.119393,0,0,109.90814,28.99998,0,1
2017,12,2ECFC83806,00,00,14.7,17.508387,624.89677,14.125865,0,109.90814,31,0,1
2018,1,2ECFC83806,00,00,14.7,17.9085,562.383779,13.670192,0,109.90814,29.999971,0,1
2018,2,2ECFC83806,00,00,0,16.567126,538.356467,13.116875,0,109.90814,25.999988,0,1
2018,3,2ECFC83806,00,00,14.7,16.234396,528.711203,13.214519,0,109.90814,28.999973,0,1
2018,4,2ECFC83806,00,00,14.7,16.299196,532.371539,8.290117,0,109.90814,27.99999,0,1
2018,5,2ECFC83806,00,00,0,19.62095,579.755633,8.805882,0,109.90814,31,0,1
2018,6,2ECFC83806,00,00,0,24.023287,593.369043,8.725664,0,109.90814,30,0,1
2018,7,2ECFC83806,00,00,0,21.998294,563.776273,8.247683,0,109.90814,28.999973,0,1
2018,8,2ECFC83806,00,00,14.7,23.240633,561.625973,8.597981,0,109.90814,29.999971,0,1
2018,9,2ECFC83806,00,00,0,23.961857,604.473275,8.784523,0,109.90814,30,0,1
2018,10,2ECFC83806,00,00,0,25.94038,655.791683,8.455583,0,109.90814,29.999971,0,1
2018,11,2ECFC83806,00,00,0,26.589528,693.788704,8.616778,0,109.90814,28.99998,0,1
2018,12,2ECFC83806,00,00,0,25.53418,727.181591,8.811578,0,109.90814,31,0,1
2008,8,2ECFC8381A,00,00,0,2.479401,124.589911,0,0,160.76116,10.999978,0,1
2008,9,2ECFC8381A,00,00,14.7,10.581551,427.230127,0,0,160.76116,30,0,1
2008,10,2ECFC8381A,00,00,14.7,4.84518,148.816249,0,0,160.76116,9.99998,0,1
2008,11,2ECFC8381A,00,00,0,10.919104,345.557548,0,0,160.76116,24.99999,0,1
2008,12,2ECFC8381A,00,00,14.7,12.579613,378.646358,0,0,160.76116,31,0,1
2009,1,2ECFC8381A,00,00,14.7,13.080769,399.617499,0,0,160.76116,31,0,1
2009,2,2ECFC8381A,00,00,14.7,10.623034,417.618025,0,0,160.76116,28,0,1
2009,3,2ECFC8381A,00,00,14.7,8.927467,407.475121,0,0,160.76116,29.999971,0,1
2009,4,2ECFC8381A,00,00,14.7,9.160055,425.942562,0,0,160.76116,30,0,1
2009,5,2ECFC8381A,00,00,0,5.037932,237.41255,0,0,160.76116,16.999997,0,1
2009,6,2ECFC8381A,00,00,0,0,1.886942,0,0,160.76116,1.99998,0,1
2009,7,2ECFC8381A,00,00,0,8.063126,380.207413,0,0,160.76116,28.999973,0,1
2009,8,2ECFC8381A,00,00,14.7,5.545175,362.284739,0,0,160.76116,26.999977,0,1
2009,9,2ECFC8381A,00,00,0,15.552595,434.176607,10.915173,0,160.76116,30,0,1
2009,10,2ECFC8381A,00,00,14.7,15.641329,411.236596,0,0,160.76116,29.999971,0,1
2009,11,2ECFC8381A,00,00,14.7,16.101905,420.58175,10.848664,0,160.76116,30,0,1
2009,12,2ECFC8381A,00,00,14.7,15.564228,403.372905,0,0,160.76116,29.999971,0,1
2010,1,2ECFC8381A,00,00,0,4.151272,144.701495,0,0,160.76116,11.999976,0,1
2010,2,2ECFC8381A,00,00,14.7,9.351595,382.168501,0,0,160.76116,28,0,1
2010,3,2ECFC8381A,00,00,14.7,9.282537,386.153553,0,0,160.76116,31,0,1
2010,4,2ECFC8381A,00,00,14.7,9.321493,382.181222,0,0,160.76116,30,0,1
2010,5,2ECFC8381A,00,00,0,8.805729,392.483938,0,0,160.76116,31,0,1
2010,6,2ECFC8381A,00,00,14.7,7.547768,329.58586,0,0,160.76116,25.99998,0,1
2010,7,2ECFC8381A,00,00,14.7,7.294147,414.440146,0,0,160.76116,29.999971,0,1
2010,8,2ECFC8381A,00,00,14.7,7.411827,406.415181,0,0,160.76116,31,0,1
2010,9,2ECFC8381A,00,00,0,6.992168,385.840556,0,0,160.76116,28.99998,0,1
2010,10,2ECFC8381A,00,00,0,7.424001,344.597377,0,0,160.76116,26.999977,0,1
2010,11,2ECFC8381A,00,00,14.7,10.382374,453.57996,0,0,160.76116,28.99998,0,1
2010,12,2ECFC8381A,00,00,14.7,10.643976,472.326424,0,0,160.76116,31,0,1
2011,1,2ECFC8381A,00,00,14.7,12.528889,422.850011,0,0,160.76116,29.999971,0,1
2011,2,2ECFC8381A,00,00,0,7.927403,348.805712,0,0,160.76116,18.999988,0,1
2011,3,2ECFC8381A,00,00,0,10.660208,813.507119,0,0,160.76116,31,0,1
2011,4,2ECFC8381A,00,00,0,10.904428,706.863517,0,0,160.76116,27,0,1
2011,5,2ECFC8381A,00,00,14.7,8.144285,468.609639,0,0,160.76116,20.999989,0,1
2011,6,2ECFC8381A,00,00,14.7,8.702996,581.761792,0,0,160.76116,24,0,1
2011,7,2ECFC8381A,00,00,0,11.297304,650.222609,0,0,160.76116,29.999971,0,1
2011,8,2ECFC8381A,00,00,14.7,9.428623,500.306326,0,0,160.76116,23.999983,0,1
2011,9,2ECFC8381A,00,00,0,10.799598,582.543018,0,0,160.76116,25.99998,0,1
2011,10,2ECFC8381A,00,00,0,10.65615,628.046836,0,0,160.76116,27.999975,0,1
2011,11,2ECFC8381A,00,00,14.7,9.222953,550.08326,0,0,160.76116,24.99999,0,1
2011,12,2ECFC8381A,00,00,14.7,8.040808,451.522268,0,0,160.76116,22.999985,0,1
2012,1,2ECFC8381A,00,00,0,6.626616,391.572746,0,0,160.76116,19.999991,0,1
2012,2,2ECFC8381A,00,00,14.7,6.383069,409.793053,0,0,160.76116,16.999974,0,1
2012,3,2ECFC8381A,00,00,0,9.688331,590.988202,0,0,160.76116,27.999975,0,1
2012,4,2ECFC8381A,00,00,14.7,10.030145,541.000944,0,0,160.76116,27,0,1
2012,5,2ECFC8381A,00,00,0,7.785157,413.262101,0,0,160.76116,21.999987,0,1
2012,6,2ECFC8381A,00,00,14.7,7.671467,407.227075,0,0,160.76116,21,0,1
2012,7,2ECFC8381A,00,00,14.7,9.213552,456.728937,0,0,160.76116,24.999981,0,1
2012,8,2ECFC8381A,00,00,14.7,8.574427,478.189174,0,0,160.76116,25.999979,0,1
2012,9,2ECFC8381A,00,00,14.7,6.556075,376.676306,0,0,160.76116,24,0,1
2012,10,2ECFC8381A,00,00,0,0,1.907232,0,0,160.76116,1.999996,0,1
2012,11,2ECFC8381A,00,00,0,0,0.31449,0,0,160.76116,0.99999,0,1
2012,12,2ECFC8381A,00,00,14.7,8.641383,559.030998,0,0,160.76116,27.999975,0,1
2013,1,2ECFC8381A,00,00,14.7,8.74486,589.269043,0,0,160.76116,27.999975,0,1
2013,2,2ECFC8381A,00,00,14.7,8.080155,476.107592,0,0,160.76116,22.999984,0,1
2013,3,2ECFC8381A,00,00,14.7,8.188922,483.776336,0,0,160.76116,25.999979,0,1
2013,4,2ECFC8381A,00,00,14.7,7.312948,453.402804,0,0,160.76116,24,0,1
2013,5,2ECFC8381A,00,00,14.7,9.195291,543.835811,0,0,160.76116,31,0,1
2013,6,2ECFC8381A,00,00,14.7,6.314966,388.370406,0,0,160.76116,24,0,1
2013,7,2ECFC8381A,00,00,0,10.564846,437.780817,0,0,160.76116,29.999971,0,1
2013,8,2ECFC8381A,00,00,14.7,11.914111,391.911546,0,0,160.76116,27.999975,0,1
2013,9,2ECFC8381A,00,00,0,9.895963,457.069767,0,0,160.76116,30,0,1
2013,10,2ECFC8381A,00,00,14.7,6.760528,478.768271,0,0,160.76116,29.999971,0,1
2013,11,2ECFC8381A,00,00,14.7,5.168124,452.856901,0,0,160.76116,24.99999,0,1
2013,12,2ECFC8381A,00,00,0,3.410698,255.80238,0,0,160.76116,14.99997,0,1
2014,1,2ECFC8381A,00,00,0,2.142592,151.409845,0,0,160.76116,7.999984,0,1
2014,2,2ECFC8381A,00,00,0,5.112714,332.32642,0,0,160.76116,17.999996,0,1
2014,3,2ECFC8381A,00,00,0,5.713579,393.602126,0,0,160.76116,21.999987,0,1
2014,4,2ECFC8381A,00,00,0,6.384154,405.39377,0,0,160.76116,24,0,1
2014,5,2ECFC8381A,00,00,0,3.004904,188.557751,0,0,160.76116,10.999978,0,1
2014,6,2ECFC8381A,00,00,14.7,6.528819,262.339832,0,0,160.76116,19.99998,0,1
2014,7,2ECFC8381A,00,00,14.7,11.374405,456.24003,0,0,160.76116,28.999973,0,1
2014,8,2ECFC8381A,00,00,0,11.794402,494.744125,0,0,160.76116,31,0,1
2014,9,2ECFC8381A,00,00,14.7,10.141265,408.819739,10.676064,0,160.76116,28.99998,0,1
2014,10,2ECFC8381A,00,00,14.7,9.998764,388.701928,0,0,160.76116,29.999971,0,1
2014,11,2ECFC8381A,00,00,14.7,8.690416,371.682418,0,0,160.76116,25.99998,0,1
2014,12,2ECFC8381A,00,00,14.7,9.422536,353.345101,0,0,160.76116,29.999971,0,1
2015,1,2ECFC8381A,00,00,0,9.475289,358.876587,0,0,160.76116,31,0,1
2015,2,2ECFC8381A,00,00,0,10.02101,377.666796,0,0,160.76116,28,0,1
2015,3,2ECFC8381A,00,00,0,12.806858,293.91739,10.785781,0,160.76116,29.999971,0,1
2015,4,2ECFC8381A,00,00,0,16.091422,288.35828,10.841602,0,160.76116,30,0,1
2015,5,2ECFC8381A,00,00,0,16.493496,278.556822,10.289351,0,160.76116,31,0,1
2015,6,2ECFC8381A,00,00,14.7,14.904745,289.670479,0,0,160.76116,30,0,1
2015,7,2ECFC8381A,00,00,14.7,14.304238,281.109367,0,0,160.76116,31,0,1
2015,8,2ECFC8381A,00,00,14.7,14.170326,271.084492,10.377459,0,160.76116,31,0,1
2015,9,2ECFC8381A,00,00,14.7,14.357532,282.156722,10.514557,0,160.76116,28.99998,0,1
2015,10,2ECFC8381A,00,00,14.7,14.912928,295.665011,10.921295,0,160.76116,31,0,1
2015,11,2ECFC8381A,00,00,0,13.715972,269.955257,10.501296,0,160.76116,27.99999,0,1
2015,12,2ECFC8381A,00,00,14.7,14.724235,295.76505,10.783107,0,160.76116,31,0,1
2016,1,2ECFC8381A,00,00,0,14.2321,303.10393,10.319509,0,180.4462,29.999971,0,1
2016,2,2ECFC8381A,00,00,0,11.006827,239.36334,8.03713,0,180.4462,21.99998,0,1
2016,3,2ECFC8381A,00,00,14.7,14.220222,313.102267,10.594399,0,180.4462,31,0,1
2016,4,2ECFC8381A,00,00,0,13.444441,304.81971,10.241252,0,180.4462,28.99998,0,1
2016,5,2ECFC8381A,00,00,14.7,13.152558,308.278307,10.252644,0,180.4462,29.999971,0,1
2016,6,2ECFC8381A,00,00,0,13.683726,311.659459,10.594398,0,180.4462,30,0,1
2016,7,2ECFC8381A,00,00,14.7,13.247644,318.353299,10.594399,0,180.4462,31,0,1
2016,8,2ECFC8381A,00,00,0,12.783486,307.842032,10.594399,0,180.4462,31,0,1
